id;name;geoid;geoname;value;datetime
686;Precio de cobro desvíos a subir;;;1;2024-05-15T09:00:00+02:00
686;Precio de cobro desvíos a subir;;;3.28;2024-05-15T10:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.02;2024-05-15T11:00:00+02:00
686;Precio de cobro desvíos a subir;;;1.22;2024-05-15T12:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.07;2024-05-15T13:00:00+02:00
686;Precio de cobro desvíos a subir;;;0;2024-05-15T14:00:00+02:00
686;Precio de cobro desvíos a subir;;;5;2024-05-15T15:00:00+02:00
686;Precio de cobro desvíos a subir;;;-3.17;2024-05-15T16:00:00+02:00
686;Precio de cobro desvíos a subir;;;-0.48;2024-05-15T17:00:00+02:00
686;Precio de cobro desvíos a subir;;;0;2024-05-15T18:00:00+02:00
686;Precio de cobro desvíos a subir;;;-1.34;2024-05-15T19:00:00+02:00
686;Precio de cobro desvíos a subir;;;2.19;2024-05-15T20:00:00+02:00
686;Precio de cobro desvíos a subir;;;24.34;2024-05-15T21:00:00+02:00
686;Precio de cobro desvíos a subir;;;18.56;2024-05-15T22:00:00+02:00
686;Precio de cobro desvíos a subir;;;11.21;2024-05-15T23:00:00+02:00
686;Precio de cobro desvíos a subir;;;39.44;2024-05-16T00:00:00+02:00
686;Precio de cobro desvíos a subir;;;14.43;2024-05-16T01:00:00+02:00
686;Precio de cobro desvíos a subir;;;32.81;2024-05-16T02:00:00+02:00
686;Precio de cobro desvíos a subir;;;35.88;2024-05-16T03:00:00+02:00
686;Precio de cobro desvíos a subir;;;35.19;2024-05-16T04:00:00+02:00
686;Precio de cobro desvíos a subir;;;5.67;2024-05-16T05:00:00+02:00
686;Precio de cobro desvíos a subir;;;4.37;2024-05-16T06:00:00+02:00
686;Precio de cobro desvíos a subir;;;35.34;2024-05-16T07:00:00+02:00
686;Precio de cobro desvíos a subir;;;9.38;2024-05-16T08:00:00+02:00
686;Precio de cobro desvíos a subir;;;-0.65;2024-05-16T09:00:00+02:00
686;Precio de cobro desvíos a subir;;;1.78;2024-05-16T10:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.85;2024-05-16T11:00:00+02:00
686;Precio de cobro desvíos a subir;;;1.61;2024-05-16T12:00:00+02:00
686;Precio de cobro desvíos a subir;;;2.61;2024-05-16T13:00:00+02:00
686;Precio de cobro desvíos a subir;;;1.7;2024-05-16T14:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.07;2024-05-16T15:00:00+02:00
686;Precio de cobro desvíos a subir;;;1.23;2024-05-16T16:00:00+02:00
686;Precio de cobro desvíos a subir;;;58.56;2024-05-16T17:00:00+02:00
686;Precio de cobro desvíos a subir;;;17.68;2024-05-16T18:00:00+02:00
686;Precio de cobro desvíos a subir;;;21.89;2024-05-16T19:00:00+02:00
686;Precio de cobro desvíos a subir;;;26.26;2024-05-16T20:00:00+02:00
686;Precio de cobro desvíos a subir;;;118.51;2024-05-16T21:00:00+02:00
686;Precio de cobro desvíos a subir;;;99.31;2024-05-16T22:00:00+02:00
686;Precio de cobro desvíos a subir;;;77.4;2024-05-16T23:00:00+02:00
686;Precio de cobro desvíos a subir;;;72.31;2024-05-17T00:00:00+02:00
686;Precio de cobro desvíos a subir;;;104.15;2024-05-17T01:00:00+02:00
686;Precio de cobro desvíos a subir;;;109.39;2024-05-17T02:00:00+02:00
686;Precio de cobro desvíos a subir;;;102.29;2024-05-17T03:00:00+02:00
686;Precio de cobro desvíos a subir;;;95.48;2024-05-17T04:00:00+02:00
686;Precio de cobro desvíos a subir;;;105.3;2024-05-17T05:00:00+02:00
686;Precio de cobro desvíos a subir;;;36.31;2024-05-17T06:00:00+02:00
686;Precio de cobro desvíos a subir;;;66.09;2024-05-17T07:00:00+02:00
686;Precio de cobro desvíos a subir;;;10.54;2024-05-17T08:00:00+02:00
686;Precio de cobro desvíos a subir;;;7.28;2024-05-17T09:00:00+02:00
686;Precio de cobro desvíos a subir;;;10.37;2024-05-17T10:00:00+02:00
686;Precio de cobro desvíos a subir;;;5.24;2024-05-17T11:00:00+02:00
686;Precio de cobro desvíos a subir;;;31.07;2024-05-17T12:00:00+02:00
686;Precio de cobro desvíos a subir;;;3.4;2024-05-17T13:00:00+02:00
686;Precio de cobro desvíos a subir;;;0;2024-05-17T14:00:00+02:00
686;Precio de cobro desvíos a subir;;;6.21;2024-05-17T15:00:00+02:00
686;Precio de cobro desvíos a subir;;;6.27;2024-05-17T16:00:00+02:00
686;Precio de cobro desvíos a subir;;;6.98;2024-05-17T17:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.76;2024-05-17T18:00:00+02:00
686;Precio de cobro desvíos a subir;;;-114.19;2024-05-17T19:00:00+02:00
686;Precio de cobro desvíos a subir;;;-4.52;2024-05-17T20:00:00+02:00
686;Precio de cobro desvíos a subir;;;57.22;2024-05-17T21:00:00+02:00
686;Precio de cobro desvíos a subir;;;50.78;2024-05-17T22:00:00+02:00
686;Precio de cobro desvíos a subir;;;54.5;2024-05-17T23:00:00+02:00
686;Precio de cobro desvíos a subir;;;33.7;2024-05-18T00:00:00+02:00
686;Precio de cobro desvíos a subir;;;86.4;2024-05-18T01:00:00+02:00
686;Precio de cobro desvíos a subir;;;34.61;2024-05-18T02:00:00+02:00
686;Precio de cobro desvíos a subir;;;62.63;2024-05-18T03:00:00+02:00
686;Precio de cobro desvíos a subir;;;41.92;2024-05-18T04:00:00+02:00
686;Precio de cobro desvíos a subir;;;26.63;2024-05-18T05:00:00+02:00
686;Precio de cobro desvíos a subir;;;26.45;2024-05-18T06:00:00+02:00
686;Precio de cobro desvíos a subir;;;29.17;2024-05-18T07:00:00+02:00
686;Precio de cobro desvíos a subir;;;-0.11;2024-05-18T08:00:00+02:00
686;Precio de cobro desvíos a subir;;;-2.2;2024-05-18T09:00:00+02:00
686;Precio de cobro desvíos a subir;;;-0.26;2024-05-18T10:00:00+02:00
686;Precio de cobro desvíos a subir;;;0;2024-05-18T11:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.56;2024-05-18T12:00:00+02:00
686;Precio de cobro desvíos a subir;;;0;2024-05-18T13:00:00+02:00
686;Precio de cobro desvíos a subir;;;0;2024-05-18T14:00:00+02:00
686;Precio de cobro desvíos a subir;;;0;2024-05-18T15:00:00+02:00
686;Precio de cobro desvíos a subir;;;0;2024-05-18T16:00:00+02:00
686;Precio de cobro desvíos a subir;;;-2.86;2024-05-18T17:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.19;2024-05-18T18:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.52;2024-05-18T19:00:00+02:00
686;Precio de cobro desvíos a subir;;;11.42;2024-05-18T20:00:00+02:00
686;Precio de cobro desvíos a subir;;;52.71;2024-05-18T21:00:00+02:00
686;Precio de cobro desvíos a subir;;;66.94;2024-05-18T22:00:00+02:00
686;Precio de cobro desvíos a subir;;;45.6;2024-05-18T23:00:00+02:00
686;Precio de cobro desvíos a subir;;;24.72;2024-05-19T00:00:00+02:00
686;Precio de cobro desvíos a subir;;;12.54;2024-05-19T01:00:00+02:00
686;Precio de cobro desvíos a subir;;;66.37;2024-05-19T02:00:00+02:00
686;Precio de cobro desvíos a subir;;;27.2;2024-05-19T03:00:00+02:00
686;Precio de cobro desvíos a subir;;;63.21;2024-05-19T04:00:00+02:00
686;Precio de cobro desvíos a subir;;;33.66;2024-05-19T05:00:00+02:00
686;Precio de cobro desvíos a subir;;;34.1;2024-05-19T06:00:00+02:00
686;Precio de cobro desvíos a subir;;;17.83;2024-05-19T07:00:00+02:00
686;Precio de cobro desvíos a subir;;;-1.8;2024-05-19T08:00:00+02:00
686;Precio de cobro desvíos a subir;;;-1.12;2024-05-19T09:00:00+02:00
686;Precio de cobro desvíos a subir;;;-1.41;2024-05-19T10:00:00+02:00
686;Precio de cobro desvíos a subir;;;-14.92;2024-05-19T11:00:00+02:00
686;Precio de cobro desvíos a subir;;;4;2024-05-19T12:00:00+02:00
686;Precio de cobro desvíos a subir;;;-3.74;2024-05-19T13:00:00+02:00
686;Precio de cobro desvíos a subir;;;-14.56;2024-05-19T14:00:00+02:00
686;Precio de cobro desvíos a subir;;;-7.46;2024-05-19T15:00:00+02:00
686;Precio de cobro desvíos a subir;;;1.02;2024-05-19T16:00:00+02:00
686;Precio de cobro desvíos a subir;;;55.86;2024-05-19T17:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.07;2024-05-19T18:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.46;2024-05-19T19:00:00+02:00
686;Precio de cobro desvíos a subir;;;-2.3;2024-05-19T20:00:00+02:00
686;Precio de cobro desvíos a subir;;;24.53;2024-05-19T21:00:00+02:00
686;Precio de cobro desvíos a subir;;;72.18;2024-05-19T22:00:00+02:00
686;Precio de cobro desvíos a subir;;;49.43;2024-05-19T23:00:00+02:00
686;Precio de cobro desvíos a subir;;;8.84;2024-05-20T00:00:00+02:00
686;Precio de cobro desvíos a subir;;;19.58;2024-05-20T01:00:00+02:00
686;Precio de cobro desvíos a subir;;;40.26;2024-05-20T02:00:00+02:00
686;Precio de cobro desvíos a subir;;;63.67;2024-05-20T03:00:00+02:00
686;Precio de cobro desvíos a subir;;;49.38;2024-05-20T04:00:00+02:00
686;Precio de cobro desvíos a subir;;;27.54;2024-05-20T05:00:00+02:00
686;Precio de cobro desvíos a subir;;;32.95;2024-05-20T06:00:00+02:00
686;Precio de cobro desvíos a subir;;;33.12;2024-05-20T07:00:00+02:00
686;Precio de cobro desvíos a subir;;;11.86;2024-05-20T08:00:00+02:00
686;Precio de cobro desvíos a subir;;;8.42;2024-05-20T09:00:00+02:00
686;Precio de cobro desvíos a subir;;;7.82;2024-05-20T10:00:00+02:00
686;Precio de cobro desvíos a subir;;;2.55;2024-05-20T11:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.85;2024-05-20T12:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.62;2024-05-20T13:00:00+02:00
686;Precio de cobro desvíos a subir;;;1.72;2024-05-20T14:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.43;2024-05-20T15:00:00+02:00
686;Precio de cobro desvíos a subir;;;0;2024-05-20T16:00:00+02:00
686;Precio de cobro desvíos a subir;;;3.53;2024-05-20T17:00:00+02:00
686;Precio de cobro desvíos a subir;;;5.25;2024-05-20T18:00:00+02:00
686;Precio de cobro desvíos a subir;;;-5.13;2024-05-20T19:00:00+02:00
686;Precio de cobro desvíos a subir;;;-7.03;2024-05-20T20:00:00+02:00
686;Precio de cobro desvíos a subir;;;26.91;2024-05-20T21:00:00+02:00
686;Precio de cobro desvíos a subir;;;22.34;2024-05-20T22:00:00+02:00
686;Precio de cobro desvíos a subir;;;49.43;2024-05-20T23:00:00+02:00
686;Precio de cobro desvíos a subir;;;47.9;2024-05-21T00:00:00+02:00
686;Precio de cobro desvíos a subir;;;26.87;2024-05-21T01:00:00+02:00
686;Precio de cobro desvíos a subir;;;40.37;2024-05-21T02:00:00+02:00
686;Precio de cobro desvíos a subir;;;48.45;2024-05-21T03:00:00+02:00
686;Precio de cobro desvíos a subir;;;42.76;2024-05-21T04:00:00+02:00
686;Precio de cobro desvíos a subir;;;26.2;2024-05-21T05:00:00+02:00
686;Precio de cobro desvíos a subir;;;21.8;2024-05-21T06:00:00+02:00
686;Precio de cobro desvíos a subir;;;27.66;2024-05-21T07:00:00+02:00
686;Precio de cobro desvíos a subir;;;26.82;2024-05-21T08:00:00+02:00
686;Precio de cobro desvíos a subir;;;27.71;2024-05-21T09:00:00+02:00
686;Precio de cobro desvíos a subir;;;19.94;2024-05-21T10:00:00+02:00
686;Precio de cobro desvíos a subir;;;6.9;2024-05-21T11:00:00+02:00
686;Precio de cobro desvíos a subir;;;20.61;2024-05-21T12:00:00+02:00
686;Precio de cobro desvíos a subir;;;14.7;2024-05-21T13:00:00+02:00
686;Precio de cobro desvíos a subir;;;9.66;2024-05-21T14:00:00+02:00
686;Precio de cobro desvíos a subir;;;6.76;2024-05-21T15:00:00+02:00
686;Precio de cobro desvíos a subir;;;7.22;2024-05-21T16:00:00+02:00
686;Precio de cobro desvíos a subir;;;15.23;2024-05-21T17:00:00+02:00
686;Precio de cobro desvíos a subir;;;13.53;2024-05-21T18:00:00+02:00
686;Precio de cobro desvíos a subir;;;6.08;2024-05-21T19:00:00+02:00
686;Precio de cobro desvíos a subir;;;25.94;2024-05-21T20:00:00+02:00
686;Precio de cobro desvíos a subir;;;46.59;2024-05-21T21:00:00+02:00
686;Precio de cobro desvíos a subir;;;29.16;2024-05-21T22:00:00+02:00
686;Precio de cobro desvíos a subir;;;16.34;2024-05-21T23:00:00+02:00
686;Precio de cobro desvíos a subir;;;29.18;2024-05-22T00:00:00+02:00
686;Precio de cobro desvíos a subir;;;33.76;2024-05-22T01:00:00+02:00
686;Precio de cobro desvíos a subir;;;28.11;2024-05-22T02:00:00+02:00
686;Precio de cobro desvíos a subir;;;21.65;2024-05-22T03:00:00+02:00
686;Precio de cobro desvíos a subir;;;20.99;2024-05-22T04:00:00+02:00
686;Precio de cobro desvíos a subir;;;33.86;2024-05-22T05:00:00+02:00
686;Precio de cobro desvíos a subir;;;39.69;2024-05-22T06:00:00+02:00
686;Precio de cobro desvíos a subir;;;31.96;2024-05-22T07:00:00+02:00
686;Precio de cobro desvíos a subir;;;7.41;2024-05-22T08:00:00+02:00
686;Precio de cobro desvíos a subir;;;-5.41;2024-05-22T09:00:00+02:00
686;Precio de cobro desvíos a subir;;;-5.67;2024-05-22T10:00:00+02:00
686;Precio de cobro desvíos a subir;;;-1.01;2024-05-22T11:00:00+02:00
686;Precio de cobro desvíos a subir;;;-0.34;2024-05-22T12:00:00+02:00
686;Precio de cobro desvíos a subir;;;2.29;2024-05-22T13:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.01;2024-05-22T14:00:00+02:00
686;Precio de cobro desvíos a subir;;;0;2024-05-22T15:00:00+02:00
686;Precio de cobro desvíos a subir;;;0;2024-05-22T16:00:00+02:00
686;Precio de cobro desvíos a subir;;;5.17;2024-05-22T17:00:00+02:00
686;Precio de cobro desvíos a subir;;;6.61;2024-05-22T18:00:00+02:00
686;Precio de cobro desvíos a subir;;;10.86;2024-05-22T19:00:00+02:00
686;Precio de cobro desvíos a subir;;;20.97;2024-05-22T20:00:00+02:00
686;Precio de cobro desvíos a subir;;;39.91;2024-05-22T21:00:00+02:00
686;Precio de cobro desvíos a subir;;;27.1;2024-05-22T22:00:00+02:00
686;Precio de cobro desvíos a subir;;;25.72;2024-05-22T23:00:00+02:00
686;Precio de cobro desvíos a subir;;;38.21;2024-05-23T00:00:00+02:00
686;Precio de cobro desvíos a subir;;;25.15;2024-05-23T01:00:00+02:00
686;Precio de cobro desvíos a subir;;;25.01;2024-05-23T02:00:00+02:00
686;Precio de cobro desvíos a subir;;;26.59;2024-05-23T03:00:00+02:00
686;Precio de cobro desvíos a subir;;;32.56;2024-05-23T04:00:00+02:00
686;Precio de cobro desvíos a subir;;;36.43;2024-05-23T05:00:00+02:00
686;Precio de cobro desvíos a subir;;;39.84;2024-05-23T06:00:00+02:00
686;Precio de cobro desvíos a subir;;;38.3;2024-05-23T07:00:00+02:00
686;Precio de cobro desvíos a subir;;;39.4;2024-05-23T08:00:00+02:00
686;Precio de cobro desvíos a subir;;;19.26;2024-05-23T09:00:00+02:00
686;Precio de cobro desvíos a subir;;;1.82;2024-05-23T10:00:00+02:00
686;Precio de cobro desvíos a subir;;;3.06;2024-05-23T11:00:00+02:00
686;Precio de cobro desvíos a subir;;;12.09;2024-05-23T12:00:00+02:00
686;Precio de cobro desvíos a subir;;;5.58;2024-05-23T13:00:00+02:00
686;Precio de cobro desvíos a subir;;;-0.75;2024-05-23T14:00:00+02:00
686;Precio de cobro desvíos a subir;;;-1.54;2024-05-23T15:00:00+02:00
686;Precio de cobro desvíos a subir;;;-0.35;2024-05-23T16:00:00+02:00
686;Precio de cobro desvíos a subir;;;12.69;2024-05-23T17:00:00+02:00
686;Precio de cobro desvíos a subir;;;11.89;2024-05-23T18:00:00+02:00
686;Precio de cobro desvíos a subir;;;17.51;2024-05-23T19:00:00+02:00
686;Precio de cobro desvíos a subir;;;19.72;2024-05-23T20:00:00+02:00
686;Precio de cobro desvíos a subir;;;49.15;2024-05-23T21:00:00+02:00
686;Precio de cobro desvíos a subir;;;38.69;2024-05-23T22:00:00+02:00
686;Precio de cobro desvíos a subir;;;35.66;2024-05-23T23:00:00+02:00
686;Precio de cobro desvíos a subir;;;40.12;2024-05-24T00:00:00+02:00
686;Precio de cobro desvíos a subir;;;29.28;2024-05-24T01:00:00+02:00
686;Precio de cobro desvíos a subir;;;62.76;2024-05-24T02:00:00+02:00
686;Precio de cobro desvíos a subir;;;36.08;2024-05-24T03:00:00+02:00
686;Precio de cobro desvíos a subir;;;29.87;2024-05-24T04:00:00+02:00
686;Precio de cobro desvíos a subir;;;37.69;2024-05-24T05:00:00+02:00
686;Precio de cobro desvíos a subir;;;48.23;2024-05-24T06:00:00+02:00
686;Precio de cobro desvíos a subir;;;49.69;2024-05-24T07:00:00+02:00
686;Precio de cobro desvíos a subir;;;20.46;2024-05-24T08:00:00+02:00
686;Precio de cobro desvíos a subir;;;5.36;2024-05-24T09:00:00+02:00
686;Precio de cobro desvíos a subir;;;3.7;2024-05-24T10:00:00+02:00
686;Precio de cobro desvíos a subir;;;35.51;2024-05-24T11:00:00+02:00
686;Precio de cobro desvíos a subir;;;37.35;2024-05-24T12:00:00+02:00
686;Precio de cobro desvíos a subir;;;31.39;2024-05-24T13:00:00+02:00
686;Precio de cobro desvíos a subir;;;9.86;2024-05-24T14:00:00+02:00
686;Precio de cobro desvíos a subir;;;-0.17;2024-05-24T15:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.17;2024-05-24T16:00:00+02:00
686;Precio de cobro desvíos a subir;;;4.05;2024-05-24T17:00:00+02:00
686;Precio de cobro desvíos a subir;;;14.03;2024-05-24T18:00:00+02:00
686;Precio de cobro desvíos a subir;;;-3.97;2024-05-24T19:00:00+02:00
686;Precio de cobro desvíos a subir;;;26.77;2024-05-24T20:00:00+02:00
686;Precio de cobro desvíos a subir;;;62.39;2024-05-24T21:00:00+02:00
686;Precio de cobro desvíos a subir;;;50.53;2024-05-24T22:00:00+02:00
686;Precio de cobro desvíos a subir;;;44.24;2024-05-24T23:00:00+02:00
686;Precio de cobro desvíos a subir;;;61.71;2024-05-25T00:00:00+02:00
686;Precio de cobro desvíos a subir;;;66.3;2024-05-25T01:00:00+02:00
686;Precio de cobro desvíos a subir;;;25.98;2024-05-25T02:00:00+02:00
686;Precio de cobro desvíos a subir;;;13.49;2024-05-25T03:00:00+02:00
686;Precio de cobro desvíos a subir;;;18.35;2024-05-25T04:00:00+02:00
686;Precio de cobro desvíos a subir;;;13.51;2024-05-25T05:00:00+02:00
686;Precio de cobro desvíos a subir;;;14.07;2024-05-25T06:00:00+02:00
686;Precio de cobro desvíos a subir;;;6.86;2024-05-25T07:00:00+02:00
686;Precio de cobro desvíos a subir;;;-2.92;2024-05-25T08:00:00+02:00
686;Precio de cobro desvíos a subir;;;-2.45;2024-05-25T09:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.06;2024-05-25T10:00:00+02:00
686;Precio de cobro desvíos a subir;;;0;2024-05-25T11:00:00+02:00
686;Precio de cobro desvíos a subir;;;0;2024-05-25T12:00:00+02:00
686;Precio de cobro desvíos a subir;;;-11.55;2024-05-25T13:00:00+02:00
686;Precio de cobro desvíos a subir;;;-10.81;2024-05-25T14:00:00+02:00
686;Precio de cobro desvíos a subir;;;-24.8;2024-05-25T15:00:00+02:00
686;Precio de cobro desvíos a subir;;;-14.7;2024-05-25T16:00:00+02:00
686;Precio de cobro desvíos a subir;;;-12.38;2024-05-25T17:00:00+02:00
686;Precio de cobro desvíos a subir;;;-3.95;2024-05-25T18:00:00+02:00
686;Precio de cobro desvíos a subir;;;-9.72;2024-05-25T19:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.93;2024-05-25T20:00:00+02:00
686;Precio de cobro desvíos a subir;;;37.78;2024-05-25T21:00:00+02:00
686;Precio de cobro desvíos a subir;;;41.31;2024-05-25T22:00:00+02:00
686;Precio de cobro desvíos a subir;;;17.96;2024-05-25T23:00:00+02:00
686;Precio de cobro desvíos a subir;;;7.04;2024-05-26T00:00:00+02:00
686;Precio de cobro desvíos a subir;;;3.32;2024-05-26T01:00:00+02:00
686;Precio de cobro desvíos a subir;;;2.37;2024-05-26T02:00:00+02:00
686;Precio de cobro desvíos a subir;;;2.95;2024-05-26T03:00:00+02:00
686;Precio de cobro desvíos a subir;;;12.61;2024-05-26T04:00:00+02:00
686;Precio de cobro desvíos a subir;;;9.64;2024-05-26T05:00:00+02:00
686;Precio de cobro desvíos a subir;;;4.71;2024-05-26T06:00:00+02:00
686;Precio de cobro desvíos a subir;;;-8.22;2024-05-26T07:00:00+02:00
686;Precio de cobro desvíos a subir;;;-24.24;2024-05-26T08:00:00+02:00
686;Precio de cobro desvíos a subir;;;-13.04;2024-05-26T09:00:00+02:00
686;Precio de cobro desvíos a subir;;;-21.77;2024-05-26T10:00:00+02:00
686;Precio de cobro desvíos a subir;;;-26.22;2024-05-26T11:00:00+02:00
686;Precio de cobro desvíos a subir;;;-22.79;2024-05-26T12:00:00+02:00
686;Precio de cobro desvíos a subir;;;-18.59;2024-05-26T13:00:00+02:00
686;Precio de cobro desvíos a subir;;;-53.42;2024-05-26T14:00:00+02:00
686;Precio de cobro desvíos a subir;;;-115.61;2024-05-26T15:00:00+02:00
686;Precio de cobro desvíos a subir;;;-18.23;2024-05-26T16:00:00+02:00
686;Precio de cobro desvíos a subir;;;-12.66;2024-05-26T17:00:00+02:00
686;Precio de cobro desvíos a subir;;;-10.27;2024-05-26T18:00:00+02:00
686;Precio de cobro desvíos a subir;;;-11.5;2024-05-26T19:00:00+02:00
686;Precio de cobro desvíos a subir;;;-6.69;2024-05-26T20:00:00+02:00
686;Precio de cobro desvíos a subir;;;9.75;2024-05-26T21:00:00+02:00
686;Precio de cobro desvíos a subir;;;11.21;2024-05-26T22:00:00+02:00
686;Precio de cobro desvíos a subir;;;9.05;2024-05-26T23:00:00+02:00
686;Precio de cobro desvíos a subir;;;1.39;2024-05-27T00:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.23;2024-05-27T01:00:00+02:00
686;Precio de cobro desvíos a subir;;;4.36;2024-05-27T02:00:00+02:00
686;Precio de cobro desvíos a subir;;;3.05;2024-05-27T03:00:00+02:00
686;Precio de cobro desvíos a subir;;;28.05;2024-05-27T04:00:00+02:00
686;Precio de cobro desvíos a subir;;;2.21;2024-05-27T05:00:00+02:00
686;Precio de cobro desvíos a subir;;;16.87;2024-05-27T06:00:00+02:00
686;Precio de cobro desvíos a subir;;;6.22;2024-05-27T07:00:00+02:00
686;Precio de cobro desvíos a subir;;;2.97;2024-05-27T08:00:00+02:00
686;Precio de cobro desvíos a subir;;;-3.74;2024-05-27T09:00:00+02:00
686;Precio de cobro desvíos a subir;;;-0.33;2024-05-27T10:00:00+02:00
686;Precio de cobro desvíos a subir;;;-1.15;2024-05-27T11:00:00+02:00
686;Precio de cobro desvíos a subir;;;-3.3;2024-05-27T12:00:00+02:00
686;Precio de cobro desvíos a subir;;;-2.99;2024-05-27T13:00:00+02:00
686;Precio de cobro desvíos a subir;;;-3.45;2024-05-27T14:00:00+02:00
686;Precio de cobro desvíos a subir;;;-3.52;2024-05-27T15:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.32;2024-05-27T16:00:00+02:00
686;Precio de cobro desvíos a subir;;;-0.7;2024-05-27T17:00:00+02:00
686;Precio de cobro desvíos a subir;;;26.67;2024-05-27T18:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.82;2024-05-27T19:00:00+02:00
686;Precio de cobro desvíos a subir;;;4.98;2024-05-27T20:00:00+02:00
686;Precio de cobro desvíos a subir;;;56.28;2024-05-27T21:00:00+02:00
686;Precio de cobro desvíos a subir;;;46.7;2024-05-27T22:00:00+02:00
686;Precio de cobro desvíos a subir;;;11.76;2024-05-27T23:00:00+02:00
686;Precio de cobro desvíos a subir;;;30.25;2024-05-28T00:00:00+02:00
686;Precio de cobro desvíos a subir;;;62.92;2024-05-28T01:00:00+02:00
686;Precio de cobro desvíos a subir;;;60.94;2024-05-28T02:00:00+02:00
686;Precio de cobro desvíos a subir;;;33.45;2024-05-28T03:00:00+02:00
686;Precio de cobro desvíos a subir;;;30.85;2024-05-28T04:00:00+02:00
686;Precio de cobro desvíos a subir;;;31.28;2024-05-28T05:00:00+02:00
686;Precio de cobro desvíos a subir;;;28.59;2024-05-28T06:00:00+02:00
686;Precio de cobro desvíos a subir;;;31.56;2024-05-28T07:00:00+02:00
686;Precio de cobro desvíos a subir;;;19.56;2024-05-28T08:00:00+02:00
686;Precio de cobro desvíos a subir;;;9.04;2024-05-28T09:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.51;2024-05-28T10:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.02;2024-05-28T11:00:00+02:00
686;Precio de cobro desvíos a subir;;;0;2024-05-28T12:00:00+02:00
686;Precio de cobro desvíos a subir;;;-0.05;2024-05-28T13:00:00+02:00
686;Precio de cobro desvíos a subir;;;-0.1;2024-05-28T14:00:00+02:00
686;Precio de cobro desvíos a subir;;;-0.09;2024-05-28T15:00:00+02:00
686;Precio de cobro desvíos a subir;;;-0.54;2024-05-28T16:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.04;2024-05-28T17:00:00+02:00
686;Precio de cobro desvíos a subir;;;1.41;2024-05-28T18:00:00+02:00
686;Precio de cobro desvíos a subir;;;-0.6;2024-05-28T19:00:00+02:00
686;Precio de cobro desvíos a subir;;;7.65;2024-05-28T20:00:00+02:00
686;Precio de cobro desvíos a subir;;;76.25;2024-05-28T21:00:00+02:00
686;Precio de cobro desvíos a subir;;;43.9;2024-05-28T22:00:00+02:00
686;Precio de cobro desvíos a subir;;;30.57;2024-05-28T23:00:00+02:00
686;Precio de cobro desvíos a subir;;;22.67;2024-05-29T00:00:00+02:00
686;Precio de cobro desvíos a subir;;;24.77;2024-05-29T01:00:00+02:00
686;Precio de cobro desvíos a subir;;;51.72;2024-05-29T02:00:00+02:00
686;Precio de cobro desvíos a subir;;;41.83;2024-05-29T03:00:00+02:00
686;Precio de cobro desvíos a subir;;;36.04;2024-05-29T04:00:00+02:00
686;Precio de cobro desvíos a subir;;;42.35;2024-05-29T05:00:00+02:00
686;Precio de cobro desvíos a subir;;;55.01;2024-05-29T06:00:00+02:00
686;Precio de cobro desvíos a subir;;;38.7;2024-05-29T07:00:00+02:00
686;Precio de cobro desvíos a subir;;;19.83;2024-05-29T08:00:00+02:00
686;Precio de cobro desvíos a subir;;;20.44;2024-05-29T09:00:00+02:00
686;Precio de cobro desvíos a subir;;;1.19;2024-05-29T10:00:00+02:00
686;Precio de cobro desvíos a subir;;;0;2024-05-29T11:00:00+02:00
686;Precio de cobro desvíos a subir;;;7.11;2024-05-29T12:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.12;2024-05-29T13:00:00+02:00
686;Precio de cobro desvíos a subir;;;22.47;2024-05-29T14:00:00+02:00
686;Precio de cobro desvíos a subir;;;11.98;2024-05-29T15:00:00+02:00
686;Precio de cobro desvíos a subir;;;0;2024-05-29T16:00:00+02:00
686;Precio de cobro desvíos a subir;;;79.49;2024-05-29T17:00:00+02:00
686;Precio de cobro desvíos a subir;;;1;2024-05-29T18:00:00+02:00
686;Precio de cobro desvíos a subir;;;0.07;2024-05-29T19:00:00+02:00
686;Precio de cobro desvíos a subir;;;15.35;2024-05-29T20:00:00+02:00
